TransID,product_id,Order_Date_Key,Required_Date_Key,Shipped_Date_Key,order_id,item_id,customer_id,order_date,required_date,shipped_date,quantity,list_price,discount
2164,16,20170315,20170316,20170318,782,4,1298,3/15/2017,3/16/2017,3/18/2017,2,599.99,0.2
2165,92,20170316,20170319,20170317,783,1,1343,3/16/2017,3/19/2017,3/17/2017,1,209.99,0.2
2166,22,20170316,20170319,20170317,783,2,1343,3/16/2017,3/19/2017,3/17/2017,2,269.99,0.05
2167,94,20170316,20170319,20170317,783,3,1343,3/16/2017,3/19/2017,3/17/2017,1,249.99,0.05
2168,29,20170316,20170319,20170317,783,4,1343,3/16/2017,3/19/2017,3/17/2017,1,999.99,0.1
2169,22,20170316,20170319,20170319,784,1,430,3/16/2017,3/19/2017,3/19/2017,1,269.99,0.07
2170,72,20170316,20170319,20170319,784,2,430,3/16/2017,3/19/2017,3/19/2017,2,619.99,0.1
2171,16,20170316,20170319,20170319,784,3,430,3/16/2017,3/19/2017,3/19/2017,1,599.99,0.2
2172,59,20170318,20170319,20170320,785,1,794,3/18/2017,3/19/2017,3/20/2017,2,2599.99,0.2
2173,40,20170318,20170319,20170320,785,2,794,3/18/2017,3/19/2017,3/20/2017,1,4999.99,0.07
2174,25,20170318,20170319,20170320,785,3,794,3/18/2017,3/19/2017,3/20/2017,1,499.99,0.07
2175,80,20170318,20170320,20170319,786,1,249,3/18/2017,3/20/2017,3/19/2017,1,761.99,0.05
2176,51,20170318,20170320,20170319,787,1,700,3/18/2017,3/20/2017,3/19/2017,2,6499.99,0.07
2177,66,20170318,20170320,20170319,787,2,700,3/18/2017,3/20/2017,3/19/2017,2,250.99,0.1
2178,48,20170318,20170320,20170320,788,1,1363,3/18/2017,3/20/2017,3/20/2017,1,1499.99,0.2
2179,19,20170318,20170320,20170320,788,2,1363,3/18/2017,3/20/2017,3/20/2017,1,449,0.1
2180,13,20170318,20170320,20170320,788,3,1363,3/18/2017,3/20/2017,3/20/2017,1,269.99,0.05
2181,100,20170319,20170320,20170320,789,1,772,3/19/2017,3/20/2017,3/20/2017,2,489.99,0.2
2182,93,20170319,20170320,20170320,789,2,772,3/19/2017,3/20/2017,3/20/2017,2,209.99,0.07
2183,62,20170319,20170321,20170322,790,1,1015,3/19/2017,3/21/2017,3/22/2017,2,3499.99,0.07
2184,91,20170319,20170321,20170322,790,2,1015,3/19/2017,3/21/2017,3/22/2017,1,349.99,0.1
2185,54,20170320,20170322,20170323,791,1,432,3/20/2017,3/22/2017,3/23/2017,1,3199.99,0.2
2186,25,20170320,20170322,20170323,791,2,432,3/20/2017,3/22/2017,3/23/2017,2,499.99,0.07
2187,16,20170322,20170323,20170324,792,1,479,3/22/2017,3/23/2017,3/24/2017,2,599.99,0.2
2188,39,20170322,20170323,20170324,792,2,479,3/22/2017,3/23/2017,3/24/2017,1,1499.99,0.2
2189,56,20170322,20170323,20170324,792,3,479,3/22/2017,3/23/2017,3/24/2017,1,5499.99,0.2
2190,30,20170322,20170323,20170324,792,4,479,3/22/2017,3/23/2017,3/24/2017,1,999.99,0.05
2191,2,20170322,20170323,20170324,792,5,479,3/22/2017,3/23/2017,3/24/2017,1,749.99,0.2
2192,60,20170323,20170324,20170324,793,1,653,3/23/2017,3/24/2017,3/24/2017,1,1559.99,0.05
2193,95,20170323,20170324,20170324,793,2,653,3/23/2017,3/24/2017,3/24/2017,2,299.99,0.05
2194,75,20170323,20170324,20170324,793,3,653,3/23/2017,3/24/2017,3/24/2017,2,599.99,0.05
2195,41,20170323,20170325,20170324,794,1,863,3/23/2017,3/25/2017,3/24/2017,2,1469.99,0.05
2196,68,20170323,20170325,20170324,794,2,863,3/23/2017,3/25/2017,3/24/2017,1,449.99,0.2
2197,17,20170323,20170325,20170324,794,3,863,3/23/2017,3/25/2017,3/24/2017,1,429,0.07
2198,28,20170323,20170325,20170324,794,4,863,3/23/2017,3/25/2017,3/24/2017,1,2499.99,0.1
2199,95,20170323,20170325,20170326,795,1,992,3/23/2017,3/25/2017,3/26/2017,2,299.99,0.05
2200,99,20170323,20170325,20170326,795,2,992,3/23/2017,3/25/2017,3/26/2017,2,299.99,0.05
2201,6,20170323,20170326,20170325,796,1,154,3/23/2017,3/26/2017,3/25/2017,2,469.99,0.2
2202,11,20170324,20170326,20170326,797,1,374,3/24/2017,3/26/2017,3/26/2017,1,1680.99,0.07
2203,69,20170324,20170326,20170326,797,2,374,3/24/2017,3/26/2017,3/26/2017,1,416.99,0.05
2204,74,20170324,20170326,20170326,797,3,374,3/24/2017,3/26/2017,3/26/2017,1,439.99,0.1
2205,54,20170324,20170326,20170326,797,4,374,3/24/2017,3/26/2017,3/26/2017,2,3199.99,0.05
2206,62,20170324,20170326,20170326,797,5,374,3/24/2017,3/26/2017,3/26/2017,2,3499.99,0.1
2207,23,20170326,20170328,20170329,798,1,619,3/26/2017,3/28/2017,3/29/2017,1,299.99,0.1
2208,90,20170326,20170328,20170329,798,2,619,3/26/2017,3/28/2017,3/29/2017,1,209.99,0.05
2209,91,20170326,20170328,20170329,798,3,619,3/26/2017,3/28/2017,3/29/2017,2,349.99,0.07
2210,42,20170326,20170328,20170329,798,4,619,3/26/2017,3/28/2017,3/29/2017,1,2299.99,0.2
2211,26,20170326,20170328,20170329,798,5,619,3/26/2017,3/28/2017,3/29/2017,2,599.99,0.05
2212,5,20170327,20170328,20170329,799,1,607,3/27/2017,3/28/2017,3/29/2017,2,1320.99,0.1
2213,34,20170327,20170328,20170329,799,2,607,3/27/2017,3/28/2017,3/29/2017,2,469.99,0.05
2214,29,20170327,20170328,20170329,799,3,607,3/27/2017,3/28/2017,3/29/2017,2,999.99,0.07
2215,63,20170327,20170328,20170329,799,4,607,3/27/2017,3/28/2017,3/29/2017,1,3499.99,0.1
2216,58,20170327,20170328,20170329,799,5,607,3/27/2017,3/28/2017,3/29/2017,2,4999.99,0.07
2217,65,20170327,20170329,20170328,800,1,1057,3/27/2017,3/29/2017,3/28/2017,2,346.99,0.1
2218,54,20170327,20170329,20170328,800,2,1057,3/27/2017,3/29/2017,3/28/2017,1,3199.99,0.07
2219,6,20170327,20170329,20170328,800,3,1057,3/27/2017,3/29/2017,3/28/2017,2,469.99,0.05
2220,52,20170327,20170329,20170328,800,4,1057,3/27/2017,3/29/2017,3/28/2017,1,875.99,0.1
2221,95,20170327,20170329,20170328,800,5,1057,3/27/2017,3/29/2017,3/28/2017,2,299.99,0.05
2222,101,20170328,20170329,20170330,801,1,78,3/28/2017,3/29/2017,3/30/2017,1,339.99,0.07
2223,30,20170328,20170329,20170330,802,1,340,3/28/2017,3/29/2017,3/30/2017,1,999.99,0.05
2224,36,20170328,20170329,20170330,802,2,340,3/28/2017,3/29/2017,3/30/2017,2,832.99,0.2
2225,40,20170328,20170329,20170330,802,3,340,3/28/2017,3/29/2017,3/30/2017,1,4999.99,0.1
2226,28,20170328,20170329,20170330,802,4,340,3/28/2017,3/29/2017,3/30/2017,1,2499.99,0.05
2227,111,20170328,20170331,20170330,803,1,1105,3/28/2017,3/31/2017,3/30/2017,1,470.99,0.07
2228,52,20170328,20170331,20170330,803,2,1105,3/28/2017,3/31/2017,3/30/2017,2,875.99,0.05
2229,102,20170328,20170331,20170330,803,3,1105,3/28/2017,3/31/2017,3/30/2017,1,489.99,0.07
2230,83,20170328,20170331,20170330,803,4,1105,3/28/2017,3/31/2017,3/30/2017,2,149.99,0.05
2231,89,20170329,20170331,20170330,804,1,95,3/29/2017,3/31/2017,3/30/2017,2,209.99,0.2
2232,53,20170329,20170331,20170330,804,2,95,3/29/2017,3/31/2017,3/30/2017,1,749.99,0.07
2233,50,20170329,20170331,20170330,804,3,95,3/29/2017,3/31/2017,3/30/2017,2,5999.99,0.05
2234,24,20170329,20170330,20170401,805,1,420,3/29/2017,3/30/2017,4/1/2017,1,549.99,0.05
2235,33,20170329,20170330,20170401,805,2,420,3/29/2017,3/30/2017,4/1/2017,2,469.99,0.2
2236,62,20170329,20170330,20170401,805,3,420,3/29/2017,3/30/2017,4/1/2017,2,3499.99,0.2
2237,32,20170329,20170330,20170401,805,4,420,3/29/2017,3/30/2017,4/1/2017,1,469.99,0.07
2238,6,20170329,20170330,20170401,805,5,420,3/29/2017,3/30/2017,4/1/2017,2,469.99,0.05
2239,93,20170330,20170331,20170331,806,1,234,3/30/2017,3/31/2017,3/31/2017,2,209.99,0.1
2240,97,20170330,20170331,20170331,806,2,234,3/30/2017,3/31/2017,3/31/2017,1,349.99,0.2
2241,77,20170330,20170331,20170331,806,3,234,3/30/2017,3/31/2017,3/31/2017,2,799.99,0.1
2242,82,20170330,20170331,20170331,806,4,234,3/30/2017,3/31/2017,3/31/2017,2,659.99,0.2
2243,91,20170330,20170331,20170331,806,5,234,3/30/2017,3/31/2017,3/31/2017,2,349.99,0.07
2244,21,20170330,20170401,20170402,807,1,1148,3/30/2017,4/1/2017,4/2/2017,2,269.99,0.2
2245,6,20170330,20170401,20170402,807,2,1148,3/30/2017,4/1/2017,4/2/2017,1,469.99,0.07
2246,3,20170330,20170401,20170402,807,3,1148,3/30/2017,4/1/2017,4/2/2017,2,999.99,0.07
2247,9,20170330,20170401,20170402,807,4,1148,3/30/2017,4/1/2017,4/2/2017,2,2999.99,0.2
2248,16,20170330,20170401,20170402,807,5,1148,3/30/2017,4/1/2017,4/2/2017,1,599.99,0.2
2249,96,20170331,20170402,20170402,808,1,315,3/31/2017,4/2/2017,4/2/2017,2,349.99,0.05
2250,18,20170331,20170402,20170402,808,2,315,3/31/2017,4/2/2017,4/2/2017,1,449,0.05
2251,85,20170331,20170402,20170402,808,3,315,3/31/2017,4/2/2017,4/2/2017,1,329.99,0.05
2252,19,20170331,20170402,20170402,808,4,315,3/31/2017,4/2/2017,4/2/2017,2,449,0.05
2253,78,20170331,20170403,20170403,809,1,1222,3/31/2017,4/3/2017,4/3/2017,1,647.99,0.1
2254,26,20170331,20170403,20170403,809,2,1222,3/31/2017,4/3/2017,4/3/2017,1,599.99,0.2
2255,92,20170331,20170403,20170403,809,3,1222,3/31/2017,4/3/2017,4/3/2017,2,209.99,0.1
2256,45,20170401,20170404,20170404,811,1,524,4/1/2017,4/4/2017,4/4/2017,2,869.99,0.07
2257,54,20170401,20170404,20170404,811,2,524,4/1/2017,4/4/2017,4/4/2017,1,3199.99,0.2
2258,70,20170401,20170404,20170404,811,3,524,4/1/2017,4/4/2017,4/4/2017,1,659.99,0.07
2259,66,20170401,20170404,20170404,811,4,524,4/1/2017,4/4/2017,4/4/2017,1,250.99,0.1
2260,76,20170401,20170402,20170403,812,1,1164,4/1/2017,4/2/2017,4/3/2017,2,299.99,0.1
2261,40,20170401,20170402,20170403,812,2,1164,4/1/2017,4/2/2017,4/3/2017,1,4999.99,0.2
2262,96,20170401,20170403,20170402,813,1,1203,4/1/2017,4/3/2017,4/2/2017,2,349.99,0.1
2263,85,20170401,20170403,20170402,813,2,1203,4/1/2017,4/3/2017,4/2/2017,2,329.99,0.2
2264,33,20170401,20170403,20170402,813,3,1203,4/1/2017,4/3/2017,4/2/2017,2,469.99,0.2
2265,26,20170401,20170403,20170402,813,4,1203,4/1/2017,4/3/2017,4/2/2017,2,599.99,0.07
2266,71,20170401,20170403,20170402,813,5,1203,4/1/2017,4/3/2017,4/2/2017,2,416.99,0.05
2267,69,20170402,20170405,20170403,814,1,629,4/2/2017,4/5/2017,4/3/2017,2,416.99,0.1
2268,100,20170402,20170405,20170403,814,2,629,4/2/2017,4/5/2017,4/3/2017,1,489.99,0.1
2269,65,20170402,20170405,20170403,814,3,629,4/2/2017,4/5/2017,4/3/2017,1,346.99,0.2
2270,83,20170402,20170405,20170403,814,4,629,4/2/2017,4/5/2017,4/3/2017,2,149.99,0.05
2271,105,20170403,20170405,20170404,815,1,1251,4/3/2017,4/5/2017,4/4/2017,2,533.99,0.2
2272,102,20170403,20170405,20170404,815,2,1251,4/3/2017,4/5/2017,4/4/2017,2,489.99,0.2
2273,87,20170403,20170405,20170404,815,3,1251,4/3/2017,4/5/2017,4/4/2017,2,189.99,0.1
2274,23,20170403,20170405,20170404,815,4,1251,4/3/2017,4/5/2017,4/4/2017,1,299.99,0.07
2275,75,20170403,20170405,20170405,816,1,811,4/3/2017,4/5/2017,4/5/2017,2,599.99,0.1
2276,64,20170403,20170405,20170405,816,2,811,4/3/2017,4/5/2017,4/5/2017,2,489.99,0.2
2277,85,20170404,20170405,20170407,817,1,301,4/4/2017,4/5/2017,4/7/2017,1,329.99,0.05
2278,105,20170404,20170405,20170407,817,2,301,4/4/2017,4/5/2017,4/7/2017,2,533.99,0.07
2279,48,20170404,20170405,20170407,817,3,301,4/4/2017,4/5/2017,4/7/2017,2,1499.99,0.05
2280,103,20170404,20170407,20170407,818,1,1319,4/4/2017,4/7/2017,4/7/2017,1,551.99,0.05
2281,44,20170404,20170407,20170407,818,2,1319,4/4/2017,4/7/2017,4/7/2017,2,539.99,0.07
2282,19,20170404,20170407,20170407,818,3,1319,4/4/2017,4/7/2017,4/7/2017,2,449,0.05
2283,48,20170404,20170407,20170407,818,4,1319,4/4/2017,4/7/2017,4/7/2017,2,1499.99,0.05
2284,94,20170404,20170407,20170405,819,1,221,4/4/2017,4/7/2017,4/5/2017,1,249.99,0.2
2285,107,20170405,20170408,20170407,820,1,725,4/5/2017,4/8/2017,4/7/2017,1,416.99,0.05
2286,102,20170405,20170407,20170408,821,1,1181,4/5/2017,4/7/2017,4/8/2017,1,489.99,0.07
2287,70,20170405,20170407,20170408,821,2,1181,4/5/2017,4/7/2017,4/8/2017,2,659.99,0.2
2288,6,20170405,20170407,20170408,821,3,1181,4/5/2017,4/7/2017,4/8/2017,1,469.99,0.2
2289,107,20170405,20170407,20170408,821,4,1181,4/5/2017,4/7/2017,4/8/2017,1,416.99,0.05
2290,53,20170406,20170408,20170409,822,1,294,4/6/2017,4/8/2017,4/9/2017,1,749.99,0.05
2291,72,20170406,20170408,20170409,822,2,294,4/6/2017,4/8/2017,4/9/2017,1,619.99,0.2
2292,56,20170406,20170407,20170408,823,1,415,4/6/2017,4/7/2017,4/8/2017,2,5499.99,0.07
2293,86,20170406,20170407,20170408,823,2,415,4/6/2017,4/7/2017,4/8/2017,2,149.99,0.2
2294,81,20170406,20170407,20170408,823,3,415,4/6/2017,4/7/2017,4/8/2017,1,1099.99,0.2
2295,92,20170407,20170409,20170410,824,1,993,4/7/2017,4/9/2017,4/10/2017,2,209.99,0.1
2296,19,20170407,20170408,20170409,825,1,10,4/7/2017,4/8/2017,4/9/2017,1,449,0.1
2297,30,20170407,20170408,20170409,825,2,10,4/7/2017,4/8/2017,4/9/2017,2,999.99,0.2
2298,45,20170407,20170410,20170410,826,1,45,4/7/2017,4/10/2017,4/10/2017,2,869.99,0.2
2299,36,20170407,20170410,20170410,826,2,45,4/7/2017,4/10/2017,4/10/2017,1,832.99,0.1
2300,43,20170407,20170410,20170410,827,1,666,4/7/2017,4/10/2017,4/10/2017,1,5299.99,0.05
2301,41,20170407,20170410,20170410,827,2,666,4/7/2017,4/10/2017,4/10/2017,1,1469.99,0.2
2302,28,20170407,20170410,20170410,827,3,666,4/7/2017,4/10/2017,4/10/2017,1,2499.99,0.2
2303,108,20170407,20170410,20170410,827,4,666,4/7/2017,4/10/2017,4/10/2017,1,449.99,0.2
2304,25,20170409,20170410,20170412,828,1,246,4/9/2017,4/10/2017,4/12/2017,2,499.99,0.2
2305,24,20170409,20170410,20170412,828,2,246,4/9/2017,4/10/2017,4/12/2017,1,549.99,0.2
2306,55,20170409,20170410,20170412,828,3,246,4/9/2017,4/10/2017,4/12/2017,2,2699.99,0.07
2307,103,20170409,20170410,20170410,829,1,674,4/9/2017,4/10/2017,4/10/2017,1,551.99,0.2
2308,105,20170409,20170410,20170410,829,2,674,4/9/2017,4/10/2017,4/10/2017,2,533.99,0.1
2309,85,20170411,20170414,20170412,830,1,431,4/11/2017,4/14/2017,4/12/2017,2,329.99,0.2
2310,100,20170411,20170414,20170412,830,2,431,4/11/2017,4/14/2017,4/12/2017,2,489.99,0.07
2311,96,20170411,20170414,20170412,830,3,431,4/11/2017,4/14/2017,4/12/2017,2,349.99,0.2
2312,67,20170411,20170412,20170412,831,1,1000,4/11/2017,4/12/2017,4/12/2017,1,250.99,0.2
2313,11,20170411,20170412,20170412,831,2,1000,4/11/2017,4/12/2017,4/12/2017,1,1680.99,0.2
2314,68,20170411,20170412,20170412,831,3,1000,4/11/2017,4/12/2017,4/12/2017,1,449.99,0.1
2315,54,20170411,20170412,20170412,832,1,1215,4/11/2017,4/12/2017,4/12/2017,1,3199.99,0.05
2316,45,20170411,20170412,20170412,832,2,1215,4/11/2017,4/12/2017,4/12/2017,1,869.99,0.2
2317,27,20170411,20170412,20170412,832,3,1215,4/11/2017,4/12/2017,4/12/2017,1,999.99,0.07
2318,16,20170411,20170412,20170412,832,4,1215,4/11/2017,4/12/2017,4/12/2017,2,599.99,0.1
2319,20,20170412,20170414,20170415,833,1,406,4/12/2017,4/14/2017,4/15/2017,2,599.99,0.05
2320,54,20170412,20170413,20170415,834,1,890,4/12/2017,4/13/2017,4/15/2017,1,3199.99,0.07
2321,21,20170412,20170413,20170415,834,2,890,4/12/2017,4/13/2017,4/15/2017,1,269.99,0.05
2322,78,20170412,20170413,20170415,834,3,890,4/12/2017,4/13/2017,4/15/2017,1,647.99,0.2
2323,65,20170413,20170415,20170414,835,1,940,4/13/2017,4/15/2017,4/14/2017,2,346.99,0.07
2324,82,20170413,20170415,20170414,835,2,940,4/13/2017,4/15/2017,4/14/2017,1,659.99,0.2
2325,2,20170413,20170415,20170414,835,3,940,4/13/2017,4/15/2017,4/14/2017,1,749.99,0.05
2326,108,20170413,20170416,20170414,836,1,455,4/13/2017,4/16/2017,4/14/2017,2,449.99,0.2
2327,51,20170413,20170416,20170414,837,1,948,4/13/2017,4/16/2017,4/14/2017,1,6499.99,0.05
2328,97,20170413,20170416,20170414,837,2,948,4/13/2017,4/16/2017,4/14/2017,1,349.99,0.1
2329,87,20170413,20170416,20170414,837,3,948,4/13/2017,4/16/2017,4/14/2017,2,189.99,0.2
2330,28,20170414,20170417,20170415,838,1,1395,4/14/2017,4/17/2017,4/15/2017,1,2499.99,0.1
2331,10,20170414,20170417,20170415,838,2,1395,4/14/2017,4/17/2017,4/15/2017,1,1549,0.1
2332,100,20170414,20170417,20170415,838,3,1395,4/14/2017,4/17/2017,4/15/2017,2,489.99,0.05
2333,65,20170414,20170417,20170415,838,4,1395,4/14/2017,4/17/2017,4/15/2017,2,346.99,0.07
2334,55,20170415,20170418,20170416,839,1,1332,4/15/2017,4/18/2017,4/16/2017,1,2699.99,0.07
2335,85,20170415,20170418,20170416,839,2,1332,4/15/2017,4/18/2017,4/16/2017,1,329.99,0.1
2336,58,20170415,20170418,20170416,839,3,1332,4/15/2017,4/18/2017,4/16/2017,2,4999.99,0.05
2337,27,20170415,20170416,20170416,840,1,372,4/15/2017,4/16/2017,4/16/2017,1,999.99,0.07
2338,43,20170415,20170416,20170416,840,2,372,4/15/2017,4/16/2017,4/16/2017,1,5299.99,0.07
2339,106,20170415,20170416,20170416,840,3,372,4/15/2017,4/16/2017,4/16/2017,2,449.99,0.2
2340,22,20170415,20170418,20170417,841,1,428,4/15/2017,4/18/2017,4/17/2017,2,269.99,0.1
2341,9,20170415,20170418,20170417,841,2,428,4/15/2017,4/18/2017,4/17/2017,1,2999.99,0.2
2342,11,20170415,20170418,20170417,841,3,428,4/15/2017,4/18/2017,4/17/2017,1,1680.99,0.2
2343,90,20170415,20170418,20170417,841,4,428,4/15/2017,4/18/2017,4/17/2017,2,209.99,0.07
2344,100,20170415,20170418,20170417,841,5,428,4/15/2017,4/18/2017,4/17/2017,1,489.99,0.1
2345,81,20170415,20170418,20170416,842,1,1133,4/15/2017,4/18/2017,4/16/2017,2,1099.99,0.07
2346,42,20170415,20170418,20170416,842,2,1133,4/15/2017,4/18/2017,4/16/2017,1,2299.99,0.1
2347,72,20170416,20170417,20170419,843,1,1059,4/16/2017,4/17/2017,4/19/2017,1,619.99,0.1
2348,75,20170416,20170417,20170419,843,2,1059,4/16/2017,4/17/2017,4/19/2017,2,599.99,0.1
2349,81,20170416,20170417,20170419,843,3,1059,4/16/2017,4/17/2017,4/19/2017,1,1099.99,0.1
2350,23,20170416,20170417,20170419,843,4,1059,4/16/2017,4/17/2017,4/19/2017,2,299.99,0.07
2351,79,20170416,20170417,20170418,844,1,1436,4/16/2017,4/17/2017,4/18/2017,2,402.99,0.07
2352,12,20170416,20170417,20170418,844,2,1436,4/16/2017,4/17/2017,4/18/2017,1,549.99,0.1
2353,83,20170416,20170417,20170418,844,3,1436,4/16/2017,4/17/2017,4/18/2017,2,149.99,0.2
2354,48,20170416,20170417,20170418,844,4,1436,4/16/2017,4/17/2017,4/18/2017,1,1499.99,0.2
2355,63,20170416,20170417,20170418,844,5,1436,4/16/2017,4/17/2017,4/18/2017,2,3499.99,0.05
2356,16,20170417,20170418,20170418,845,1,662,4/17/2017,4/18/2017,4/18/2017,2,599.99,0.2
2357,75,20170417,20170418,20170418,845,2,662,4/17/2017,4/18/2017,4/18/2017,1,599.99,0.2
2358,26,20170417,20170418,20170418,845,3,662,4/17/2017,4/18/2017,4/18/2017,2,599.99,0.05
2359,73,20170417,20170418,20170418,845,4,662,4/17/2017,4/18/2017,4/18/2017,2,749.99,0.2
2360,88,20170417,20170418,20170418,845,5,662,4/17/2017,4/18/2017,4/18/2017,1,189.99,0.05
2361,46,20170417,20170419,20170419,846,1,715,4/17/2017,4/19/2017,4/19/2017,2,1409.99,0.05
2362,47,20170417,20170419,20170419,846,2,715,4/17/2017,4/19/2017,4/19/2017,1,5299.99,0.07
2363,71,20170417,20170419,20170419,846,3,715,4/17/2017,4/19/2017,4/19/2017,1,416.99,0.1
2364,72,20170417,20170419,20170419,846,4,715,4/17/2017,4/19/2017,4/19/2017,2,619.99,0.05
2365,103,20170417,20170419,20170419,846,5,715,4/17/2017,4/19/2017,4/19/2017,2,551.99,0.07
2366,61,20170418,20170419,20170419,847,1,329,4/18/2017,4/19/2017,4/19/2017,2,4999.99,0.05
2367,93,20170418,20170420,20170420,848,1,597,4/18/2017,4/20/2017,4/20/2017,1,209.99,0.07
2368,100,20170418,20170420,20170420,848,2,597,4/18/2017,4/20/2017,4/20/2017,2,489.99,0.2
2369,88,20170418,20170420,20170420,848,3,597,4/18/2017,4/20/2017,4/20/2017,2,189.99,0.2
2370,41,20170418,20170420,20170420,848,4,597,4/18/2017,4/20/2017,4/20/2017,2,1469.99,0.07
2371,109,20170419,20170420,20170421,849,1,776,4/19/2017,4/20/2017,4/21/2017,1,416.99,0.2
2372,101,20170419,20170422,20170422,850,1,1346,4/19/2017,4/22/2017,4/22/2017,2,339.99,0.07
2373,5,20170419,20170422,20170422,850,2,1346,4/19/2017,4/22/2017,4/22/2017,2,1320.99,0.07
2374,37,20170419,20170422,20170422,850,3,1346,4/19/2017,4/22/2017,4/22/2017,1,379.99,0.07
2375,30,20170420,20170421,20170422,851,1,1139,4/20/2017,4/21/2017,4/22/2017,1,999.99,0.2
2376,93,20170420,20170421,20170422,851,2,1139,4/20/2017,4/21/2017,4/22/2017,1,209.99,0.05
2377,46,20170421,20170423,20170422,852,1,13,4/21/2017,4/23/2017,4/22/2017,2,1409.99,0.07
2378,99,20170421,20170424,20170424,853,1,883,4/21/2017,4/24/2017,4/24/2017,1,299.99,0.05
2379,58,20170421,20170424,20170424,853,2,883,4/21/2017,4/24/2017,4/24/2017,2,4999.99,0.2
2380,42,20170421,20170424,20170424,853,3,883,4/21/2017,4/24/2017,4/24/2017,2,2299.99,0.2
2381,45,20170421,20170424,20170424,853,4,883,4/21/2017,4/24/2017,4/24/2017,1,869.99,0.2
2382,6,20170421,20170424,20170424,853,5,883,4/21/2017,4/24/2017,4/24/2017,1,469.99,0.05
2383,87,20170422,20170425,20170423,854,1,177,4/22/2017,4/25/2017,4/23/2017,1,189.99,0.1
2384,18,20170422,20170423,20170425,855,1,775,4/22/2017,4/23/2017,4/25/2017,1,449,0.1
2385,93,20170422,20170423,20170425,855,2,775,4/22/2017,4/23/2017,4/25/2017,2,209.99,0.2
2386,89,20170422,20170423,20170425,855,3,775,4/22/2017,4/23/2017,4/25/2017,1,209.99,0.2
2387,38,20170423,20170425,20170426,856,1,477,4/23/2017,4/25/2017,4/26/2017,2,549.99,0.05
2388,29,20170424,20170425,20170426,857,1,1402,4/24/2017,4/25/2017,4/26/2017,1,999.99,0.2
2389,45,20170425,20170427,20170428,858,1,162,4/25/2017,4/27/2017,4/28/2017,2,869.99,0.2
2390,5,20170425,20170427,20170428,858,2,162,4/25/2017,4/27/2017,4/28/2017,1,1320.99,0.2
2391,14,20170425,20170427,20170428,858,3,162,4/25/2017,4/27/2017,4/28/2017,1,269.99,0.07
2392,73,20170425,20170427,20170428,858,4,162,4/25/2017,4/27/2017,4/28/2017,2,749.99,0.07
2393,38,20170425,20170426,20170426,859,1,644,4/25/2017,4/26/2017,4/26/2017,2,549.99,0.07
2394,13,20170425,20170426,20170426,859,2,644,4/25/2017,4/26/2017,4/26/2017,1,269.99,0.1
2395,14,20170425,20170426,20170426,859,3,644,4/25/2017,4/26/2017,4/26/2017,2,269.99,0.1
2396,71,20170425,20170426,20170426,859,4,644,4/25/2017,4/26/2017,4/26/2017,2,416.99,0.1
2397,36,20170425,20170426,20170426,859,5,644,4/25/2017,4/26/2017,4/26/2017,2,832.99,0.1
2398,6,20170427,20170429,20170428,860,1,473,4/27/2017,4/29/2017,4/28/2017,1,469.99,0.05
2399,24,20170427,20170429,20170428,860,2,473,4/27/2017,4/29/2017,4/28/2017,2,549.99,0.2
2400,25,20170427,20170429,20170428,860,3,473,4/27/2017,4/29/2017,4/28/2017,1,499.99,0.2
2401,58,20170427,20170429,20170428,860,4,473,4/27/2017,4/29/2017,4/28/2017,2,4999.99,0.07
2402,95,20170427,20170429,20170428,860,5,473,4/27/2017,4/29/2017,4/28/2017,2,299.99,0.05
2403,14,20170427,20170429,20170430,861,1,1177,4/27/2017,4/29/2017,4/30/2017,2,269.99,0.07
2404,62,20170427,20170429,20170430,861,2,1177,4/27/2017,4/29/2017,4/30/2017,1,3499.99,0.2
2405,85,20170427,20170430,20170429,862,1,1230,4/27/2017,4/30/2017,4/29/2017,1,329.99,0.05
2406,99,20170427,20170430,20170429,862,2,1230,4/27/2017,4/30/2017,4/29/2017,1,299.99,0.2
2407,49,20170427,20170430,20170429,862,3,1230,4/27/2017,4/30/2017,4/29/2017,2,3499.99,0.07
2408,93,20170428,20170430,20170501,863,1,446,4/28/2017,4/30/2017,5/1/2017,2,209.99,0.1
2409,37,20170428,20170430,20170429,864,1,902,4/28/2017,4/30/2017,4/29/2017,1,379.99,0.1
2410,65,20170428,20170430,20170429,864,2,902,4/28/2017,4/30/2017,4/29/2017,2,346.99,0.05
2411,13,20170428,20170430,20170429,864,3,902,4/28/2017,4/30/2017,4/29/2017,1,269.99,0.2
2412,109,20170429,20170502,20170501,865,1,974,4/29/2017,5/2/2017,5/1/2017,2,416.99,0.1
2413,34,20170429,20170502,20170501,865,2,974,4/29/2017,5/2/2017,5/1/2017,1,469.99,0.05
2414,88,20170429,20170430,20170501,866,1,1410,4/29/2017,4/30/2017,5/1/2017,1,189.99,0.2
2415,67,20170429,20170430,20170501,866,2,1410,4/29/2017,4/30/2017,5/1/2017,2,250.99,0.07
2416,80,20170429,20170430,20170501,866,3,1410,4/29/2017,4/30/2017,5/1/2017,1,761.99,0.07
2417,13,20170429,20170430,20170501,866,4,1410,4/29/2017,4/30/2017,5/1/2017,2,269.99,0.07
2418,101,20170501,20170503,20170502,867,1,97,5/1/2017,5/3/2017,5/2/2017,1,339.99,0.05
